"Gene.Symbol","P.Value","adj.P.Val","logFC"
"TMEM106A",0.309404225983596,0.450604746906854,-0.133902890989008
"TMEM106B",0.306416585062556,0.447471439125417,-0.151447533929083
"TMEM106C",0.390317976214385,0.532560635912699,-0.167929132893946
"TMEM107",0.000684561929908064,0.00386072898343963,0.510309675462911
"TMEM108",0.000592164728988054,0.00344604270436129,0.508522848672477
"TMEM109",2.88667232698994e-06,4.56194173549458e-05,-0.710368781576737
"TMEM115",7.38717750383069e-06,9.91709409013395e-05,-0.648202264515414
"TMEM116",0.00240035176021459,0.0106067935554585,0.473088969609143
"TMEM117",0.0063130945651672,0.0229606080517529,-0.366707982289057
"TMEM119",0.000248298923338488,0.00168195154573985,-1.49068983594764
"TMEM120A",3.39241326186461e-07,7.67446959342229e-06,-0.874381566922264
"TMEM120B",0.0297669065046802,0.0774365716285771,-0.294935660500577
"TMEM121",0.015348329241627,0.0462236991074731,-0.58137976892731
"TMEM123",0.251705359500958,0.387598280819147,-0.232538690987165
"TMEM125",0.000163705059144816,0.00119554767664395,-0.981962297766458
"TMEM126A",0.0998552986523393,0.195762301640431,-0.280867590897327
"TMEM126B",0.734296894564362,0.819588140588631,-0.0561179765210459
"TMEM127",0.00772418190425057,0.0269677343019268,-0.333688020851332
"TMEM128",0.44571422130504,0.584110707687292,0.137213677737054
"TMEM129",0.034585381854998,0.0867373207834055,-0.360511402909144
"TMEM130",0.907560807770881,0.94075405276831,-0.0166561071234279
"TMEM131",0.112731445995321,0.214344438912201,-0.194929915049503
"TMEM132A",0.747047930445148,0.829584030953721,0.0846096125192378
"TMEM132E",0.865186315476172,0.913886906471189,0.0204333750510706
"TMEM134",1.51421781195045e-08,5.71755382570779e-07,-1.18483314227807
"TMEM135",0.00052434197093936,0.00311057455925379,-0.601946596361277
"TMEM138",0.0179198855443459,0.05217611702865,-0.341690572251275
"TMEM139",2.08550311547914e-05,0.000232006615405883,0.526690018654904
"TMEM140",0.0366216869244785,0.0906430557226446,-0.332870088547303
"TMEM141",0.000265546249893345,0.00177843684526928,-1.00528603310275
"TMEM143",0.00207116588153197,0.00941488673564576,0.351774276499528
"TMEM144",0.00154977605902022,0.00747156715126897,-0.489977038609674
"TMEM145",3.18156515176478e-09,1.51456164387232e-07,1.40870959315823
"TMEM147",0.000646784399226673,0.00369023790132307,-0.579727450594926
"TMEM150A",1.89015454514024e-06,3.20933352144764e-05,-0.669437035384687
"TMEM150B",0.962276065018273,0.976432735256871,0.00772431905178227
"TMEM150C",0.121692852529984,0.227262500410688,0.394555168461374
"TMEM151A",0.0107043174704951,0.0349176449207345,0.403186534889676
"TMEM154",0.566185109825784,0.688124143547651,0.0980364166277392
"TMEM156",0.663895470516404,0.767276869745611,-0.0652255414183782
"TMEM158",0.0330863099015851,0.0840095620685044,0.506750682722149
"TMEM159",8.42565193488758e-07,1.64475084751598e-05,-1.00872503582644
"TMEM160",0.387002533245798,0.529433384471222,-0.314546512104386
"TMEM161A",0.0247207770507508,0.0669181474011167,-0.3435224811196
"TMEM161B",0.120222074674002,0.22519328628435,0.192882993562626
"TMEM163",2.93867410200638e-05,0.000302422303640829,0.664002963422949
"TMEM164",0.29251992362746,0.432797854397421,-0.19315684994488
"TMEM165",0.00697138308196007,0.0248595804340391,-0.430040997366907
"TMEM167A",0.0900275572829367,0.180876337741236,-0.242281730614966
"TMEM167B",0.000864524445757716,0.00467475779571916,-0.536160637750556
"TMEM168",0.0025859545048328,0.0112350022285835,-0.450672044832494
"TMEM169",5.58679154470475e-10,3.58270322240798e-08,0.592314262666178
"TMEM170A",0.184251675364776,0.307198297162222,0.158959865848817
"TMEM170B",0.00565905402431565,0.021005228271551,0.389158581055313
"TMEM171",6.51677546588877e-06,8.95782448672523e-05,0.575679736567352
"TMEM175",0.0458267054118923,0.10765737833593,-0.348708611954654
"TMEM176A",0.0107589986524116,0.0350480478771568,0.950931840635342
"TMEM176B",0.0409807249487247,0.0988005272599819,0.729721052506214
"TMEM177",0.128832796553305,0.236722255471317,-0.181035295541642
"TMEM178A",0.208947363195881,0.338022946881776,-0.50169565778045
"TMEM178B",0.250887459837406,0.386607336830175,0.257878860964114
"TMEM179",1.95590703140221e-06,3.30290764095005e-05,1.25115856776976
"TMEM179B",1.99501189889952e-05,0.000223792692981158,-0.743515404833248
"TMEM181",0.0131968170445297,0.0411165235322337,0.371522978381342
"TMEM182",0.857849951558367,0.90890324304609,0.0211464620154967
"TMEM183A",0.0111199198813333,0.0360121111515883,-0.354650219615308
"TMEM184A",0.00246607293803616,0.0108603775228472,-0.750738385958443
"TMEM184B",0.435986757569489,0.575200075722257,-0.112198123136445
"TMEM184C",0.00118475866652454,0.00606207377045641,-0.492661603975538
"TMEM185A",0.00632304145265961,0.0229860108465272,-0.320963558007529
"TMEM185B",0.0121175297585985,0.0384683135593115,-0.350333731159006
"TMEM186",0.157048492778934,0.273631476303612,-0.205873999904375
"TMEM187",0.00133702124242423,0.00663512852871862,-0.559432473447955
"TMEM190",0.168465043307375,0.288044485110773,0.196234849262035
"TMEM191B",0.531621798832638,0.658806891007244,-0.0756294844305267
"TMEM191C",0.24565471165805,0.380508580718762,0.083578039632918
"TMEM192",0.000389950258064359,0.00244017663504064,-0.610156790670037
"TMEM198",0.0066794605549557,0.0240016628576619,0.57763733221055
"TMEM199",0.871168498731056,0.917395937559019,0.0170112949134699
"TMEM200A",0.149517971290208,0.264098497206094,-0.246273473734737
"TMEM200B",0.689000513680001,0.785989339297261,0.0597656045168753
"TMEM201",0.289697599893553,0.429892623135212,0.153130164556265
"TMEM203",0.874996080126541,0.919990797254999,-0.0250070084757827
"TMEM204",0.000388505550580983,0.00243368474833233,-0.933469698340674
"TMEM205",0.0248346636894538,0.0670914181883057,-0.459081830100977
"TMEM208",0.10501273747478,0.20333033972191,-0.320863635682954
"TMEM209",0.253620345790044,0.389580733080837,0.153678768331095
"TMEM210",3.14636636596056e-06,4.88284596333419e-05,-0.846185090874775
"TMEM214",2.91923097213076e-08,1.00229082868357e-06,-0.828183312959542
"TMEM216",0.151781432217563,0.267153912508151,-0.200135547124767
"TMEM217",0.136284863399644,0.246791691376788,-0.166144015954853
"TMEM218",0.234126622060539,0.367419460790526,-0.164045477043883
"TMEM219",0.00255799913149961,0.0111496622410266,-0.440716966232321
"TMEM220",0.596394954098939,0.714035061814807,0.115355305875759
"TMEM221",0.872601957966174,0.918413605528243,-0.0120785159027156
"TMEM222",0.00100850908288985,0.00530904086070813,-0.431509656385717
"TMEM223",0.0844185860605171,0.172199268805621,-0.266801388976375
"TMEM229B",0.00109317354349239,0.00565687236460766,-0.549591564562103
"TMEM230",0.70150525009625,0.794656052183027,-0.0589216967364858
"TMEM231",0.0161597662143497,0.048135011877254,-0.32656845806102
"TMEM232",0.773183320605115,0.849248492637185,0.0217256541791978
"TMEM233",0.106433139592907,0.205337629704416,-0.171853341469749
"TMEM234",0.754779389552935,0.835241111414147,-0.0388160083185328
"TMEM237",0.00614251520239032,0.0224401349872635,0.344677368960056
"TMEM238",0.245277792504397,0.380114445963226,-0.337078649550506
"TMEM240",0.544455366341856,0.668941717224231,0.0728316039830124
"TMEM241",0.00310783771049352,0.0130106645344345,-0.463391881119845
"TMEM242",0.035197056811726,0.0879161636345044,0.231457485617962
"TMEM243",0.226308587492235,0.357974005635715,0.20763516257761
"TMEM245",0.159740022518105,0.277036092304349,-0.219197165525055
"TMEM248",5.28127523308654e-06,7.52618093133792e-05,-0.572819335485616
"TMEM249",0.000618723371039934,0.00355233740109831,0.552445999910903
"TMEM251",0.473367396692988,0.607524696433881,-0.131603084122816
"TMEM253",3.18877848617485e-08,1.07346319581231e-06,0.582357709554453
"TMEM254",6.48984248393541e-05,0.000575667709081027,-0.880904710965281
"TMEM255A",0.844966234736144,0.900372905580213,0.0215359193172278
"TMEM255B",0.0114275300724277,0.0367874371149453,0.34669433283768
"TMEM256",0.168794037551457,0.288429274252484,-0.347749632747292
"TMEM258",0.821299966633766,0.884507576834796,-0.046157874746257
"TMEM259",0.496913210957354,0.627866668052321,-0.130091509121128
"TMEM260",1.25438787304596e-05,0.000152921016510607,0.452055532408738
"TMEM263",0.0698830661663328,0.148726728446972,-0.289897907090705
"TMEM265",0.687022568734957,0.784540341736409,-0.0776385852147866
"TMEM266",0.00311849528385512,0.0130412094611015,-0.423779123123084
"TMEM267",0.489570439952159,0.621077712549461,0.0973574691319059
"TMEM268",1.68029774968436e-08,6.2683992253249e-07,-1.09068985199255
"TMEM269",0.180598341106196,0.302636273510523,0.0822874903795922
"TMF1",0.0891897192329262,0.17964117492223,-0.216530563227696
"TMIGD3",0.633662722005357,0.743240252649168,-0.0757727099726392
"TMLHE",0.202992186934361,0.330837612795037,0.139754705027491
"TMOD1",0.333401784335882,0.475654787449723,0.18151015679906
"TMOD2",0.0155630491329221,0.0467433635559936,0.334552167562945
"TMOD3",0.506819078296007,0.636765323516493,-0.0807986875036753
"TMOD4",0.496483906419058,0.627539806460121,-0.130570542956656
"TMPO",1.41978225130494e-09,7.76144458550192e-08,1.10052393533709
"TMPPE",0.209211247395719,0.3383476682953,-0.152029859621436
"TMPRSS2",3.38040220020872e-11,3.3414306843974e-09,-3.55829755036285
"TMPRSS3",6.14723329691594e-05,0.000549216543090608,0.888965244275058
"TMPRSS4",0.320242630067062,0.461389867437792,0.195560970209635
"TMPRSS5",0.0296319637187861,0.0771704052612587,0.18141335295462
"TMPRSS6",3.87437057559061e-07,8.61409125538549e-06,1.27099029339779
"TMPRSS9",0.71762893223801,0.806377771298362,0.042523697187229
"TMPRSS11E",0.0478937534733796,0.111318902306626,-0.561222536194599
"TMPRSS13",0.0165446902936858,0.0490428358970166,0.443591251348167
"TMSB4X",0.0648230574276865,0.140344451481622,0.553498935613779
"TMSB4Y",0.541028037552792,0.66626044395983,-0.11122347976256
"TMSB10",0.393612853914582,0.535831392973719,0.230368723452119
"TMSB15A",0.0291476173083059,0.076305983975641,0.905925990637734
"TMTC1",0.690999995370611,0.787029627257527,0.0609620604647037
"TMTC2",0.0269466669528215,0.0716070761028831,-0.370821076180937
"TMTC3",0.578317520464907,0.698871639938865,-0.0846040336352709
"TMTC4",0.622391958566012,0.734544999594231,-0.0982087175681068
"TMUB1",0.262411877898724,0.3992519542265,-0.231467247730825
"TMUB2",0.676710044497423,0.776707579362142,-0.0460576114476718
"TMX1",2.40961955425991e-05,0.000259146818174356,0.63465849237101
"TMX2",0.000738616965227166,0.00410551457140415,-0.467661535023382
"TMX3",0.0295462879869987,0.0769860381581989,0.313560238044528
"TMX4",0.246006792238658,0.380896813528435,0.16545329094114
"TNC",0.0339754822475084,0.0855950501621888,-0.729169687698539
"TNF",0.189893057598651,0.31414032202041,-0.189859308333249
"TNFAIP1",0.961866871922772,0.976145172990419,0.00515595530996669
"TNFAIP2",0.531684181316085,0.65883158813832,0.159645505664063
"TNFAIP3",0.427486422020811,0.566828587093383,-0.143236247026832
"TNFAIP6",0.488047706444831,0.620007560274831,-0.167017048195958
"TNFAIP8",0.0294819096448242,0.0768570058421008,-0.447330453477201
"TNFAIP8L1",0.0010498794161165,0.00547022069812388,0.546375078235736
"TNFAIP8L2",0.43269116543005,0.571581051779788,-0.174644376294108
"TNFAIP8L3",0.262371515530893,0.399229684236095,0.171561648840068
"TNFRSF1A",6.54584151529668e-06,8.98186688557818e-05,-0.863581101847999
"TNFRSF1B",0.233796205318661,0.367128857998737,-0.283118988562633
"TNFRSF4",0.0205955670475406,0.0581026367952705,-0.553038296892241
"TNFRSF6B",0.315035732195578,0.456194786595425,0.253064595396493
"TNFRSF9",0.452240107995914,0.59022069094177,0.0699733052734916
"TNFRSF10A",0.000161738135172597,0.00118341071180742,-0.559990050664925
"TNFRSF10B",0.0167016358070289,0.0493888502456711,-0.408105828562685
"TNFRSF10C",0.419054780400557,0.559424613938601,-0.198367448072055
"TNFRSF10D",0.215529237842817,0.345706346901678,0.20390398646634
"TNFRSF11A",0.00648122412947996,0.0234129729179204,0.38761742682537
"TNFRSF11B",0.00296229157927498,0.0125640347140663,0.595699337052421
"TNFRSF12A",0.336293902449935,0.478934116923973,-0.259107192473463
"TNFRSF13B",0.124538434691228,0.231253140313568,-0.223320760879094
"TNFRSF13C",0.029281530206786,0.0765334452067151,0.383142923895973
"TNFRSF14",0.140900466813401,0.253024108363477,-0.345542073880217
"TNFRSF17",0.150328902982336,0.265168702589552,-0.321756682391796
"TNFRSF18",0.867524383239628,0.914939604427656,-0.0465546838774761
"TNFRSF19",0.764248358829733,0.842530265596059,0.112429649397325
"TNFRSF21",0.0260698939653601,0.0698151310523595,-0.477438967659235
"TNFRSF25",2.37451179527554e-07,5.7309562287529e-06,1.37428424956521
"TNFSF4",0.0266141724170656,0.0708691389396776,-0.28629654921148
"TNFSF8",0.137364158772839,0.248398319738487,-0.193430224766451
"TNFSF9",0.576765752944403,0.697593930320644,-0.0645999688309146
"TNFSF10",0.000140800562204981,0.00105815202172353,-1.27075311630594
"TNFSF11",0.494063717284017,0.625193642248097,-0.0942120586210231
"TNFSF12",4.97651856168297e-07,1.06085977415876e-05,-0.972455397672722
"TNFSF13",1.27379267023825e-06,2.33388293381669e-05,-0.901665809070576
"TNFSF13B",0.44363871940298,0.582275819216411,-0.172541528244908
"TNFSF14",0.00692374497513108,0.0247210023748059,0.426208607848116
"TNFSF15",0.139507814328339,0.251133484579688,-0.302650614501166
"TNFSF18",0.387218982707954,0.529542773408947,-0.0808582009894835
"TNIK",0.000480553278323793,0.0028928263484511,0.666823838780509
"TNIP1",0.000855307790576022,0.00463784821871044,-0.422335706103892
"TNIP2",0.00462127105297968,0.0178180137816625,-0.322162271676267
"TNK1",3.3226856463523e-06,5.09533187210884e-05,-0.725862925041993
"TNK2",0.383614684807931,0.526609136977822,-0.188968718058684
"TNKS",0.0040238573880868,0.0160241834246136,0.35522888055939
"TNKS1BP1",8.94319580588272e-05,0.000734335744505259,-0.731739872259942
"TNKS2",0.0718604761747629,0.151852223550673,0.221934257080257
"TNN",0.94392844348101,0.964175180466034,0.00827063873737415
"TNNC1",0.305961150478025,0.447058760405655,-0.398120987373291
"TNNC2",0.943202761844447,0.963758471231497,0.0278273651233135
"TNNI1",0.12633580268167,0.233656645709045,-0.344348049836151
"TNNI2",0.0833338469261554,0.170367273145436,-0.612282919041939
"TNNI3",0.0189317777811556,0.054488549589346,0.521264544022004
"TNNT1",0.0180568628985122,0.0524863186593016,1.03027393386378
"TNNT2",0.944833532510383,0.964903244976712,0.0127475121833617
"TNNT3",0.0609615947520692,0.13421236898246,-0.684539884417719
"TNPO1",0.116111522088213,0.21928921911007,0.203900842505958
"TNPO2",0.115489905829044,0.218382041450459,0.198624771218102
"TNPO3",0.0898224464416455,0.180600364689022,-0.176438684868976
"TNRC6A",0.0454087641383021,0.106902095064064,0.251396629441825
"TNRC6B",0.831375379640816,0.891811988892884,0.0303443882726482
"TNRC6C",0.0983891886757633,0.193548208779208,0.225001163929092
"TNRC18",0.0528506716109677,0.120150738864299,-0.383247780417806
"TNS1",0.370169221811682,0.513695444272153,-0.219939718798681
"TNS2",0.166032505064482,0.285375838530922,-0.299103886583043
"TNS3",0.581147605743958,0.70103612075713,-0.125770746285087
"TNS4",0.677634914821055,0.777251754849072,0.0831724288881983
"TNXB",0.149546550431166,0.264118916142172,-0.284291186506772
"TOB1",0.00573866160710489,0.0212399725942746,-0.55407123641465
"TOB2",1.50003393508974e-07,3.89281381917352e-06,-0.778543131164356
"TOE1",0.0258282401507762,0.0692396716012949,0.239033981498944
"TOGARAM1",0.00150089976157291,0.00727662086843176,0.330532510365075
"TOLLIP",2.40134387543889e-05,0.000258615236661597,-0.739342241965399
"TOM1",2.59745052604755e-07,6.19198689919078e-06,-0.680276840182758
"TOM1L1",0.264028157720191,0.401239030518962,-0.193325927760455
"TOM1L2",2.35009914141138e-05,0.000254365275434019,-0.804105641356671
"TOMM5",0.738988090521836,0.823048383580333,0.0668556134909702
"TOMM6",0.0181965382280316,0.0527934336812155,-0.440621273630439
"TOMM7",0.0161629996803647,0.0481354043445749,-0.512645600181924
"TOMM20",0.0676888353277394,0.145282585074585,-0.36558369241846
"TOMM20L",0.0739736720167151,0.155344711235102,-0.147138812470003
"TOMM22",0.00435508063705446,0.0170285957184299,-0.457481850711647
"TOMM34",0.000913736330116994,0.00490442111416423,-0.461130296631061
"TOMM40",0.637251102496994,0.746142846256062,-0.0763122418442054
"TOMM40L",0.0232074461546669,0.0636881267682185,-0.305315713630346
"TOMM70",0.0354304870131318,0.0883818846700317,-0.274540881293748
"TONSL",0.00785636595994786,0.0273553832919971,0.586114405891935
"TOP1",0.135394195798126,0.245637423964357,-0.18120101271294
"TOP1MT",0.403566013490547,0.545599874846224,-0.154370932358178
"TOP2A",1.46768526173221e-09,7.88131750063052e-08,1.7089713824046
"TOP2B",0.478790255434502,0.612307043600167,0.098419773144978
"TOP3A",0.0561960768169225,0.126154624059282,0.268314470007821
"TOP3B",0.148156732595714,0.262314048375281,0.213762730597465
"TOPBP1",1.83195939481561e-07,4.57812847796192e-06,0.661545007630976
"TOPORS",0.149716730169129,0.264389387288883,0.155622121723683
"TOR1A",0.126562429615507,0.233824088714649,-0.205101217359488
"TOR1AIP1",0.121367356962036,0.226791091233454,-0.185039346547789
"TOR1AIP2",0.909313926459084,0.941906476085872,-0.0127979958098869
"TOR1B",0.275634989310001,0.414509974164489,-0.192539129273545
"TOR2A",0.150354391882444,0.265183521721065,-0.223471494171689
"TOR3A",0.207403991512436,0.336121819578268,-0.175082297792927
"TOR4A",0.651966865954761,0.757495979093505,0.0616013418713213
"TOX",7.50104379259394e-10,4.59899120415019e-08,1.39825700624071
"TOX2",0.424601659729671,0.564547049121382,0.195478765101526
"TOX3",0.000157915334668925,0.00115981451903788,0.993263864143686
"TOX4",0.682213965506603,0.78042743112907,-0.0405658572490257
"TP53",0.277157508442899,0.416123296042297,-0.277208365348344
"TP53BP1",0.239263052263686,0.373177040793486,0.160852267637875
"TP53BP2",9.70908996820086e-06,0.000123910663829366,0.537127295404806
"TP53I3",0.00633072192608802,0.0229977700306554,0.587885671260565
"TP53I11",0.00370931207402941,0.0150103817671088,-0.677712028860327
"TP53I13",0.54968448372958,0.673979102709911,-0.107537508302776
"TP53INP1",0.0366429490116048,0.0906667611146516,-0.526713152451078
"TP53INP2",0.203404644121737,0.331266310433963,-0.246569308241869
"TP53RK",1.30316685511664e-05,0.000157752312204019,-0.590711264935857
"TP53TG5",0.147394912011521,0.261406742066416,0.0999091043087405
"TP63",0.78655651563649,0.859436074502759,-0.0496959126241245
"TP73",1.18661217448445e-13,2.45533791144323e-11,1.34988327483747
"TPBG",0.00107699333794938,0.00558618302527957,0.643797546260838
"TPBGL",0.177892222754718,0.299393710544461,0.15822959929684
"TPCN1",0.827142959404529,0.888518833460157,-0.0345015815118662
"TPCN2",0.798361778931991,0.867476708003844,0.0332920932829303
"TPD52",0.00311382719935424,0.0130287097079478,-0.76312744061319
"TPD52L1",0.00378204736254443,0.015256977649942,-0.707085399086822
"TPD52L2",0.0440309217644266,0.104388676600285,-0.204409869272303
"TPGS1",0.0536486221879363,0.12159675299176,-0.562672450610705
"TPGS2",0.299775993516204,0.440468059399543,0.150699388548573
"TPH1",0.00120841414111712,0.00615470267673008,0.598088622010945
"TPI1",0.0364940934760742,0.0904282032021708,-0.396960704415373
"TPK1",0.177241528569504,0.298590021913823,-0.172361095579137
"TPM1",3.43265132496261e-05,0.000341264035311305,-0.726930526409934
"TPM2",0.100610652751638,0.196969436111098,-0.549702600501261
"TPM3",0.0322477364063976,0.0822571698374234,-0.273618473534965
"TPM4",3.93359133631805e-07,8.72077199261713e-06,-1.00099243452698
"TPMT",0.784900802195495,0.858170744629554,-0.0398702532542444
"TPO",0.112011181284345,0.213340883941058,-0.181061257935452
"TPP1",0.0113535356830146,0.0366132160453534,-0.449999715384104
"TPP2",4.86754643946838e-07,1.04192349233255e-05,0.560771526200636
"TPPP",0.0461914545495991,0.108260307018426,0.376838641929656
"TPPP3",0.1811341968161,0.303369479860679,0.342448417388766
"TPR",0.00275925260629947,0.0118617288634797,0.40716339221883
"TPRA1",0.0107573557794246,0.0350480478771568,-0.357558602090954
"TPRG1",0.0590538227790646,0.13088492940707,0.154825504694715
"TPRG1L",3.01212243535745e-05,0.000308345171994144,-0.629327143484108
"TPRKB",0.637745491368728,0.746449376314299,0.0890431777863742
"TPRN",0.0132768160647025,0.0413003253654216,-0.416824801271292
"TPSAB1",0.00053861159528741,0.00318427175133917,-1.0524515776689
"TPSB2",0.00829125864091136,0.0285367138718792,-0.764866029999416
"TPSD1",0.224949840610131,0.356660868045425,-0.13325975410681
"TPSG1",0.979078822510354,0.98687397936158,-0.00393424852039709
"TPST1",0.710427755980994,0.801640594886658,0.0592597937879693
"TPST2",0.710769177581102,0.801688121729859,0.0588882809374503
"TPT1",0.0193074750265632,0.0553440533685325,-0.512478769864554
"TPX2",9.45633190932228e-06,0.000121383635153658,1.09413157910379
"TRA2A",0.0778756325572443,0.161722459742523,0.259036097013764
"TRA2B",0.0124850606257656,0.0393892368065169,0.2590898910947
"TRABD",0.0071745197671294,0.0254204046269592,-0.531258455957997
"TRABD2A",0.224582549501142,0.35620919589078,0.211172290703859
"TRABD2B",0.32673164711074,0.468272232007536,0.0930395965283119
"TRADD",4.25578432504292e-07,9.31530563333443e-06,-0.770263076886594
"TRAF1",0.0592181648372329,0.131174236384387,0.314346865847908
"TRAF2",0.0177353712333608,0.0517359447688958,0.280454384142241
"TRAF3",0.0456469884122338,0.107332668662039,-0.214006295538488
"TRAF3IP1",0.19784514814388,0.324185287091635,-0.150297819207085
"TRAF3IP2",0.0162559653939475,0.0483565894093678,0.328109889581918
"TRAF3IP3",0.189760292073475,0.313987629031694,-0.292627188974078
"TRAF4",0.175825634179189,0.296946133075072,-0.22910243315184
"TRAF5",0.00857069051485367,0.0293271584841593,0.505381647060404
"TRAF6",0.499421074166425,0.6299260813748,0.0590060920133163
"TRAF7",0.00154103556178855,0.00743173737830843,-0.452992742816514
"TRAFD1",0.0441269754430616,0.104550615557385,-0.247657608532723
"TRAIP",0.0014373549313745,0.00702935122501291,0.437842146013101
"TRAK1",0.0924925198092543,0.1846602440002,0.169170952126089
"TRAK2",0.0768571392225519,0.160035682757921,-0.262478814689215
"TRAM1",0.0153891199045793,0.0463195794800555,-0.430311790417182
"TRAM1L1",0.00451712304255153,0.0175078003240153,-0.713268946228294
"TRAM2",0.784025830380209,0.857516164752305,-0.0391363500213254
"TRANK1",0.343187881462117,0.486208940333266,-0.155755081636215
"TRAP1",0.00841518477892908,0.0288863642079629,-0.438996515807711
"TRAPPC1",0.00113708099388707,0.00585285570286351,-0.483106747335489
"TRAPPC2",0.772817269619851,0.848921891230233,-0.0329553665619549
"TRAPPC2B",0.992912124189027,0.995477954343918,0.00119822847494868
"TRAPPC2L",0.125339954661089,0.232395550344735,-0.225669762689171
"TRAPPC3",0.0275749042020342,0.0729020337838787,-0.28745057141885
"TRAPPC4",0.111306263035584,0.212477276429286,-0.254991652990483
"TRAPPC5",0.00152730438382698,0.00738157481551257,-0.676192456670676
"TRAPPC6A",0.00186104855882016,0.00865237045665969,-0.57210387766599
"TRAPPC6B",0.000838352757675745,0.0045652236691145,0.367528572762509
"TRAPPC8",0.6987526293395,0.792801729399013,0.0490271185838878
"TRAPPC9",0.568218420877301,0.689914373153545,0.093824832331652
"TRAPPC10",0.0530296956765479,0.120440194234501,0.250445593065252
"TRAPPC11",0.336632362863748,0.479178726306788,0.0983318277252813
"TRAPPC12",0.33287372779664,0.475197073100549,-0.116160252235368
"TRAPPC13",0.633762085750339,0.743290568590311,-0.0781612315442309
"TRAT1",0.302811194475477,0.443667572419273,-0.168072774586958
"TRDMT1",0.461777253480898,0.598236704094395,-0.0769129629482886
"TRDN",0.191488030141865,0.316138589337404,-0.257853560574944
"TREM1",0.371473102757029,0.514906313119537,0.176474164965611
"TREM2",0.00305469974643422,0.0128552651223919,-0.780230757871635
"TREML1",0.169778352563659,0.289378391371271,-0.248357429770887
"TRERF1",0.414115771119478,0.55484895519341,0.139731021013111
"TREX1",3.30182531491966e-06,5.06835084690783e-05,-0.802942126436824
"TREX2",0.00825637161310588,0.0284734735697311,0.269608204213293
"TRIAP1",0.84178755291605,0.898404582470544,-0.0406434406275443
"TRIB1",7.77884760802132e-07,1.53783357998577e-05,-1.28550329148858
"TRIB2",0.000124540796083383,0.000954443760206434,0.994960597483498
"TRIB3",0.00526037893705163,0.0197857054590655,-0.576130569115946
"TRIL",0.579765252072538,0.70001325311068,0.102280626147045
"TRIM2",0.12432902738404,0.231020785271065,0.346005972266458
"TRIM3",0.210731367809313,0.339916858645955,-0.197555562286384
"TRIM4",0.0019275419845191,0.00888960596069895,-0.373073599260692
"TRIM5",0.000185540542150789,0.00132569229909673,-0.659187089621709
"TRIM6",0.221123902205892,0.352335366346335,-0.144709203274155
"TRIM7",0.171607040577016,0.291758289079176,-0.161049593891696
"TRIM8",0.0154278684514916,0.0464092053690051,-0.412996124443483
"TRIM9",8.93129336709801e-27,1.38604741763994e-22,1.60349814883328
"TRIM10",0.472940618672397,0.607167872354947,-0.176269013104775
"TRIM11",0.0556845708432193,0.125241863031293,-0.260852390622504
"TRIM13",0.123902022063598,0.230365176059085,-0.210207639734521
"TRIM14",6.14499755852838e-05,0.000549216543090608,-0.834820049461026
"TRIM16",0.142403617252222,0.25486815086348,-0.203186694237387
"TRIM17",0.129659744868334,0.237706979398898,0.187865931607545
"TRIM21",0.00258795775551253,0.011238546800296,-0.505249690170824
"TRIM22",0.309385515859633,0.450604746906854,-0.268638704560649
"TRIM23",0.304438991281547,0.445421769180571,0.144770051189903
"TRIM24",0.95549296270866,0.971656590055478,0.00677109781830183
"TRIM25",0.738106630146456,0.822420792162755,-0.0423297775492507
"TRIM26",0.0537036972948102,0.121703808165619,-0.23740482848222
"TRIM27",0.0155829314195604,0.0467849705359176,-0.265401274977948
"TRIM28",0.179249813006385,0.301022034060543,0.207123359502627
"TRIM29",0.232148006757491,0.365140807386896,0.314637691469096
"TRIM32",0.178725856326844,0.300405779739662,0.1729668902701
"TRIM33",0.651354737330395,0.757211064862782,0.0527286004923775
"TRIM34",0.107969136045885,0.207655598252087,-0.25045497145428
"TRIM35",0.863854107558785,0.913163401349008,0.0213231534400429
"TRIM36",0.00121136811400998,0.00616165904992489,-0.840006611259422
"TRIM37",0.0703487409023254,0.149471811344905,0.23201593573266
"TRIM38",0.880925274111061,0.924037495779966,-0.0265673767054726
"TRIM39",0.740747263010334,0.824681513348306,-0.0278816447659765
"TRIM41",0.933271335627816,0.956760328815436,0.0091987108257226
"TRIM44",0.783410564631846,0.856964020055094,-0.032299635057369
"TRIM45",5.45113226004819e-06,7.72567320033679e-05,0.666601841908743
"TRIM46",0.00102233800483436,0.00536002145169744,0.553895908735931
"TRIM47",0.839439022674977,0.897070251542004,-0.0399922715234673
"TRIM52",0.51485837575003,0.643978341524326,-0.0911141979220238
"TRIM54",0.931963966004168,0.956367704054664,0.017515094270221
"TRIM56",0.0332544818235175,0.084326193369145,-0.320614896562851
"TRIM58",0.255942508937866,0.391906442644968,-0.338936222837021
"TRIM59",0.309876151667895,0.451207355764127,0.136036834762432
"TRIM62",0.0181630516302496,0.0527061328066275,-0.355388205690569
"TRIM65",0.757782248115911,0.837548800549165,0.0332884102041997
"TRIM66",0.698541233885279,0.792634394340208,0.0538169295013691
"TRIM68",0.00032846332889087,0.00211335920441849,-0.845172535272797
"TRIM69",0.22165626230956,0.352917157564591,-0.177748955097224
"TRIM73",0.370020641268744,0.513633775799674,-0.0840035049150592
"TRIO",0.00019984486796547,0.00140080962328641,0.581717847097569
"TRIOBP",0.000920303394821032,0.00493169488405649,-0.389103774847868
